时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-05-31,虾仁高购买意图测试_复制_20260528_160021,4929338695,三文鱼购买意图测试_复制,199033726,6a0497a3000000000603390d,https://www.xiaohongshu.com/explore/6a0497a3000000000603390d?xsec_token=WBt7rSgEElfH_1F3aAGvx6KmoMpvDiJwllNacppzWWSzs=&xsec_source=pc_wind_export,整条三文鱼8斤限时折扣！快冲吧,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,9,0.0%,0.0%,0,0.0,0.0,0.0,0.0,9,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,22.22%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-31,虾仁高购买意图测试_复制_20260528_160021,4929338696,三文鱼购买意图测试_复制,199033726,69e71a8300000000220263eb,https://www.xiaohongshu.com/explore/69e71a8300000000220263eb?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykIvzP5YrDPhdGP5FNaqsaeY=&xsec_source=pc_wind_export,某姆对不起，还是300一整条的更适合我,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,16.92,212,12.74%,0.0%,27,0.0,0.63,79.81,16.92,212,27,12.74%,0.63,79.81,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,52,8,2.51,24.53%,29.63%,14.83%,0.0%,0,0.0,0.0
2026-05-31,虾仁高购买意图测试_复制_20260528_160021,4929338698,三文鱼购买意图测试_复制,199033726,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,2.71,72,12.5%,0.0%,9,0.0,0.3,37.64,2.71,71,9,12.68%,0.3,38.17,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,2,2.03,13.89%,22.22%,74.99%,0.0%,0,0.0,0.0
2026-05-31,虾仁高购买意图测试_复制_20260528_160021,4929338699,三文鱼购买意图测试_复制,199033726,6a05c7e60000000008025525,https://www.xiaohongshu.com/explore/6a05c7e60000000008025525?xsec_token=WBnb0V4DlrNrvUl81VwNXc6ng5eU5xXYDuYAUJnWlzBWc=&xsec_source=pc_wind_export,三文鱼扒 1000g 限时直降！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,8.27,28,25.0%,0.0%,7,0.0,1.18,295.36,8.27,27,7,25.93%,1.18,306.3,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,2,0.38,14.29%,28.57%,4.59%,0.0%,0,0.0,0.0
2026-05-31,虾仁高购买意图测试_复制_20260528_160021,4929338700,三文鱼购买意图测试_复制,199033726,69dfa768000000001f003c5a,https://www.xiaohongshu.com/explore/69dfa768000000001f003c5a?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMQedqj4FYLtSIcAcxwQ4Gko=&xsec_source=pc_wind_export,感谢网友！网购三文鱼安全下车！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.89,18,11.11%,0.0%,2,0.0,0.45,49.44,0.89,18,2,11.11%,0.45,49.44,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,2,0.89,33.33%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212547,4300948741,三文鱼搜索关键词,184817496,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212547,4300948742,三文鱼搜索关键词,184817496,692e4f1e000000001f007cb8,https://www.xiaohongshu.com/explore/692e4f1e000000001f007cb8?xsec_token=WBiGQg1u-W4V8sZsIn-llKe09K1sE-ezo3qmFqx-a6cDo=&xsec_source=pc_wind_export,在小红书上买到了整条三文鱼…,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212711,4300948744,三文鱼搜索关键词,184817496,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,66.67%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212711,4300948745,三文鱼搜索关键词,184817496,69ca9180000000001f0062ef,https://www.xiaohongshu.com/explore/69ca9180000000001f0062ef?xsec_token=WB1qhXfPDTLqfSPf2C3hmRFRrYJr76N76flGVz2vRAOr0=&xsec_source=pc_wind_export,以为300多没多少，结果把整条三文鱼发来了,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.02,2,50.0%,0.0%,1,0.0,0.02,10.0,0.02,2,1,50.0%,0.02,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词计划2_20260412_103855,4343932833,虾仁搜索,185525682,69b91f54000000002800a745,https://www.xiaohongshu.com/explore/69b91f54000000002800a745?xsec_token=WBLvxvEeJzsnTuMSq7iu6mX_3g7dffoK8GGP0dMeGJVKw=&xsec_source=pc_wind_export,和老爹商量后，推出一人食小包装,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.36,2,50.0%,0.0%,1,0.0,0.36,180.0,0.36,2,1,50.0%,0.36,180.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词计划2_20260412_103855,4343932834,虾仁搜索,185525682,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词计划2_20260412_103855,4343932836,虾仁搜索,185525682,69c353ba000000001e00cbc5,https://www.xiaohongshu.com/explore/69c353ba000000001e00cbc5?xsec_token=WBfSC_n371aK-FHrCOLsf__tK2mgz-fW902ywsMrT6rRE=&xsec_source=pc_wind_export,同事总说我天天吃虾仁也太奢侈了……,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词计划2_20260412_103855,4343932839,虾仁搜索,185525682,69b52200000000001f004cb6,https://www.xiaohongshu.com/explore/69b52200000000001f004cb6?xsec_token=WBL2_iYIGO6UEcDQe1uUQwb6xmxHp0BPJSoFdUuOke76E=&xsec_source=pc_wind_export,说一个撑死人但热量很低的东西,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212547,4378119712,三文鱼搜索关键词_复制,186136724,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260408_212711,4378119715,三文鱼搜索关键词_复制,186136724,69c3a5ab00000000280097e2,https://www.xiaohongshu.com/explore/69c3a5ab00000000280097e2?xsec_token=WBfSC_n371aK-FHrCOLsf__q5JRo-w40k0Zp0v9zR9CTQ=&xsec_source=pc_wind_export,长期主义的三文鱼，真的没有平替。。。,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,虾仁搜索_20260417_105306,4406350660,三文鱼爆款购买潜在需求,186737237,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,2.35,74,16.22%,0.0%,12,118.0,0.2,31.76,2.35,71,12,16.9%,0.2,33.1,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,2.35,118.0,50.21,1,2.35,118.0,50.21,1,2.35,118.0,50.21,19,2,0.27,25.68%,16.67%,11.49%,8.33%,1,118.0,50.21
2026-06-01,山姆三文鱼_20260514_103048,4739362205,三文鱼,194400456,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼_20260516_153605,4769252767,7日虾仁笔记_复制,195192732,69ffd3480000000035032748,https://www.xiaohongshu.com/explore/69ffd3480000000035032748?xsec_token=WBjLY0TzAxpc89nJk3zUBEvBtF_ygP-DOFxqXFYJtmqh0=&xsec_source=pc_wind_export,69囤的虾仁，居然让我开始做饭了😂,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼_20260516_153605,4769252769,7日虾仁笔记_复制,195192732,69fdea87000000002003b62d,https://www.xiaohongshu.com/explore/69fdea87000000002003b62d?xsec_token=WBnEJxiOj3esSjVmAffb0KI4tRgBrs_xd6pSxRJDpkqk4=&xsec_source=pc_wind_export,和老爸商量后，推出专为独居姐妹做的小包装,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.11,11,9.09%,0.0%,1,0.0,0.11,10.0,0.11,11,1,9.09%,0.11,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.11,9.09%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260521_204003,4840089676,521虾仁测试,196982127,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.11,2,50.0%,0.0%,1,0.0,0.11,55.0,0.11,2,1,50.0%,0.11,55.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.11,50.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-01,商品推广_日常销售_20260521_204003,4840090221,521虾仁测试_复制,196982135,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.16,1,100.0%,0.0%,1,0.0,0.16,160.0,0.16,1,1,100.0%,0.16,160.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,521虾仁测试_20260521_211037,4840483986,521三文鱼搜索,196988252,6a02e0e5000000000702ed78,https://www.xiaohongshu.com/explore/6a02e0e5000000000702ed78?xsec_token=WBySaZkgFYdqOm1e60l_7Q-17yR-uibRo978rKgks2_Xg=&xsec_source=pc_wind_export,100多直接囤够了我一周的管理餐,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,521虾仁测试_20260521_211037,4840484005,521三文鱼搜索,196988252,69e097ea0000000022028566,https://www.xiaohongshu.com/explore/69e097ea0000000022028566?xsec_token=WBrNevwLBkwPmTIIQnZuR7XhR7ru8rBdzLcbJKDeZjpZA=&xsec_source=pc_wind_export,区区 300 块够我吃一个月了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,521虾仁测试_20260521_211037,4840484006,521三文鱼搜索,196988252,69e85ce5000000001f0004ce,https://www.xiaohongshu.com/explore/69e85ce5000000001f0004ce?xsec_token=WBVSwmN5xyFULseXUlf5AKqV76l5LLTGkCw66WFk5ylMM=&xsec_source=pc_wind_export,带饭三个月，存了一万二,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,7日虾仁笔记_复制_20260526_154339,4900754758,减脂餐词汇搜索_复制,198319589,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.58,2,50.0%,0.0%,1,0.0,0.58,290.0,0.58,2,1,50.0%,0.58,290.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,7日虾仁笔记_复制_20260526_154339,4900754759,减脂餐词汇搜索_复制,198319589,6a14124a00000000060346dd,https://www.xiaohongshu.com/explore/6a14124a00000000060346dd?xsec_token=WBcniDiE3NeW45GpPEE5PHWJeEXS7GcYu2IGWJCFWmECM=&xsec_source=pc_wind_export,69元5袋虾仁，一餐一包太适合上班带饭了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,7日虾仁笔记_复制_20260526_154339,4900754760,减脂餐词汇搜索_复制,198319589,69fa9ff5000000001a02d8ed,https://www.xiaohongshu.com/explore/69fa9ff5000000001a02d8ed?xsec_token=WBrz-UiDEXrgYEWT6JzUjJkEjAsP_X8NlTP_GscCMI_pc=&xsec_source=pc_wind_export,一天一袋，才一杯奶茶钱！😂,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,7日虾仁笔记_复制_20260526_154607,4900754761,减脂餐词汇搜索_复制,198319589,6a058fd400000000070214cd,https://www.xiaohongshu.com/explore/6a058fd400000000070214cd?xsec_token=WBnb0V4DlrNrvUl81VwNXc6vG1qqzW1wwUCmGsy4obaDQ=&xsec_source=pc_wind_export,凭一己之力带动整个办公室自制减脂餐,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词_20260526_171215,4900867784,三文鱼搜索关键词_20260526_170915,198328826,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词_20260526_171215,4900867788,三文鱼搜索关键词_20260526_170915,198328826,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-01,三文鱼搜索关键词_20260526_171215,4900867791,三文鱼搜索关键词_20260526_170915,198328826,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
