时间,笔记/素材ID,笔记/素材链接,笔记标题,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-06-02,69de619f000000002301d137,https://www.xiaohongshu.com/explore/69de619f000000002301d137?xsec_token=WB6aCridiXISngypG1Ftc3xPhbx0e4Ed9fCJtOEdrsMGo=&xsec_source=pc_wind_export,以前是河马，现在是小红书,0.04,17,11.76%,0.0%,2,0.0,0.02,2.35,0.04,17,2,11.76%,0.02,2.35,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,11.76%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69df3dc3000000001d01fb12,https://www.xiaohongshu.com/explore/69df3dc3000000001d01fb12?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMcCXzjtMxroP8t1KMC8QIlM=&xsec_source=pc_wind_export,比Sam都实惠的整条三文鱼,6.35,111,16.22%,0.0%,18,0.0,0.35,57.21,6.35,111,18,16.22%,0.35,57.21,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,7,3.21,25.23%,38.89%,50.55%,0.0%,0,0.0,0.0
2026-06-02,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,4.83,104,7.69%,0.0%,8,0.0,0.6,46.44,4.83,104,8,7.69%,0.6,46.44,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,2,0.59,13.46%,25.0%,12.22%,0.0%,0,0.0,0.0
2026-06-02,69dfa529000000001a02ef04,https://www.xiaohongshu.com/explore/69dfa529000000001a02ef04?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMZJ4HUKHyFYh0LPP25YtF_M=&xsec_source=pc_wind_export,真的不比山母合马的差呀,0.01,10,10.0%,0.0%,1,0.0,0.01,1.0,0.01,10,1,10.0%,0.01,1.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69dfa768000000001f003c5a,https://www.xiaohongshu.com/explore/69dfa768000000001f003c5a?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMQedqj4FYLtSIcAcxwQ4Gko=&xsec_source=pc_wind_export,感谢网友！网购三文鱼安全下车！,0.88,70,10.0%,0.0%,7,0.0,0.13,12.57,0.88,70,7,10.0%,0.13,12.57,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,5,0.28,22.86%,71.43%,31.81%,0.0%,0,0.0,0.0
2026-06-02,69e097ea0000000022028566,https://www.xiaohongshu.com/explore/69e097ea0000000022028566?xsec_token=WBrNevwLBkwPmTIIQnZuR7XhR7ru8rBdzLcbJKDeZjpZA=&xsec_source=pc_wind_export,区区 300 块够我吃一个月了,0.00,7,0.0%,0.0%,0,0.0,0.0,0.0,0.0,7,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69e212da000000002003abc4,https://www.xiaohongshu.com/explore/69e212da000000002003abc4?xsec_token=WB5W3x6cf0o3XUSoelXjwZbGSv8TJkqgbm-Vax5BX1-go=&xsec_source=pc_wind_export,希望整条三文鱼火，但火了又怕断货,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69e5ecdb000000002301d4b7,https://www.xiaohongshu.com/explore/69e5ecdb000000002301d4b7?xsec_token=WB9mJ7cWALZaYfKk0AJiQ3VhTzchxP1c5KC-xlcdg1O_s=&xsec_source=pc_wind_export,错过可惜！一整条鱼才300来块……,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69e71a8300000000220263eb,https://www.xiaohongshu.com/explore/69e71a8300000000220263eb?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykIvzP5YrDPhdGP5FNaqsaeY=&xsec_source=pc_wind_export,某姆对不起，还是300一整条的更适合我,2.99,245,7.35%,0.0%,18,0.0,0.17,12.2,2.99,245,18,7.35%,0.17,12.2,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,59,8,1.21,24.08%,44.44%,40.61%,0.0%,0,0.0,0.0
2026-06-02,69e73fad0000000022026a8e,https://www.xiaohongshu.com/explore/69e73fad0000000022026a8e?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykBD-twqUJD3rlTBltNHb-Eg=&xsec_source=pc_wind_export,Xhs诚不欺我，三文鱼真的很大,0.38,29,6.9%,0.0%,2,0.0,0.19,13.1,0.38,29,2,6.9%,0.19,13.1,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,10.34%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69e77f4000000000230141a0,https://www.xiaohongshu.com/explore/69e77f4000000000230141a0?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykPCgJzidalGV3tj-Swq1ppM=&xsec_source=pc_wind_export,和爸妈商量后，推出一人食小包装虾仁！,0.08,10,10.0%,0.0%,1,0.0,0.08,8.0,0.08,10,1,10.0%,0.08,8.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69e85ce5000000001f0004ce,https://www.xiaohongshu.com/explore/69e85ce5000000001f0004ce?xsec_token=WBVSwmN5xyFULseXUlf5AKqV76l5LLTGkCw66WFk5ylMM=&xsec_source=pc_wind_export,带饭三个月，存了一万二,0.92,48,12.5%,0.0%,6,0.0,0.15,19.17,0.92,48,6,12.5%,0.15,19.17,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,2,0.02,16.67%,33.33%,2.17%,0.0%,0,0.0,0.0
2026-06-02,69e9b784000000001a02cb8f,https://www.xiaohongshu.com/explore/69e9b784000000001a02cb8f?xsec_token=WB_r8Pmld9_PNU8jUrWyioxKM_kTlLqYO4eeOtG6AVAkU=&xsec_source=pc_wind_export,太适合上班带饭了，一次一袋,0.00,4,0.0%,0.0%,0,0.0,0.0,0.0,0.0,4,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69ead6db000000001f007ba4,https://www.xiaohongshu.com/explore/69ead6db000000001f007ba4?xsec_token=WBvrAzHqXcitO-D18hJmfFEm8bAPuwHg4bXNv2p9Cm_a8=&xsec_source=pc_wind_export,区区 300 块，承包我一个月的快乐😉,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69eefd7b000000001b021cad,https://www.xiaohongshu.com/explore/69eefd7b000000001b021cad?xsec_token=WBXd5XYfKQgURMRXdkytgJpIY9vwfF8g8q__D45tR56Ig=&xsec_source=pc_wind_export,区区300块够吃半个月三文鱼了,1.65,16,6.25%,0.0%,1,0.0,1.65,103.13,1.65,16,1,6.25%,1.65,103.13,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0,0.0,31.25%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69f04f71000000001a035fc4,https://www.xiaohongshu.com/explore/69f04f71000000001a035fc4?xsec_token=WB_85-BT0zsM_RN_fwVaBEy8srXPi5ymfmUAdpaZqnhSk=&xsec_source=pc_wind_export,真的不要低估 300 来块的购买力😂,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69fa9ff5000000001a02d8ed,https://www.xiaohongshu.com/explore/69fa9ff5000000001a02d8ed?xsec_token=WBrz-UiDEXrgYEWT6JzUjJkEjAsP_X8NlTP_GscCMI_pc=&xsec_source=pc_wind_export,一天一袋，才一杯奶茶钱！😂,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69faf088000000001f000ba7,https://www.xiaohongshu.com/explore/69faf088000000001f000ba7?xsec_token=WBrz-UiDEXrgYEWT6JzUjJkPa6T0_yITF7kKYXcE3BkjY=&xsec_source=pc_wind_export,以为 300 没多少，结果冰箱里全是三文鱼,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69fbf383000000001f0026f2,https://www.xiaohongshu.com/explore/69fbf383000000001f0026f2?xsec_token=WBzNd46lhmIsvp79JBWIHtWuteEWy8okhO9Jn99OEa_NE=&xsec_source=pc_wind_export,300 来块的购买力，一整条够吃一个月了,53.56,894,10.96%,0.0%,98,506.0,0.55,59.91,53.35,891,97,10.89%,0.55,59.88,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,2,26.78,506.0,9.45,2,26.78,506.0,9.45,2,26.78,506.0,9.45,211,28,10.49,23.6%,28.57%,19.58%,2.04%,2,506.0,9.48
2026-06-02,69fdea87000000002003b62d,https://www.xiaohongshu.com/explore/69fdea87000000002003b62d?xsec_token=WBnEJxiOj3esSjVmAffb0KI4tRgBrs_xd6pSxRJDpkqk4=&xsec_source=pc_wind_export,和老爸商量后，推出专为独居姐妹做的小包装,0.00,10,0.0%,0.0%,0,0.0,0.0,0.0,0.0,10,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,30.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,69fe9f1d000000001a02f888,https://www.xiaohongshu.com/explore/69fe9f1d000000001a02f888?xsec_token=WB2VBy9mpbMCuU83EPEYvzF6nsM5fQAFM9qERYsS9EAwE=&xsec_source=pc_wind_export,谁说 300 块不经花❓够我吃一个月三文鱼了,0.75,7,28.57%,0.0%,2,0.0,0.38,107.14,0.75,7,2,28.57%,0.38,107.14,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.48,42.86%,50.0%,64.0%,0.0%,0,0.0,0.0
2026-06-02,69ff071c0000000023014578,https://www.xiaohongshu.com/explore/69ff071c0000000023014578?xsec_token=WBjLY0TzAxpc89nJk3zUBEvMlitDYRCwnMEOC7Js-jIjs=&xsec_source=pc_wind_export,对不起了 sam ！还是这种整条的更有性价比,0.12,38,15.79%,0.0%,6,0.0,0.02,3.16,0.12,38,6,15.79%,0.02,3.16,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,2,0.02,13.16%,33.33%,16.71%,0.0%,0,0.0,0.0
2026-06-02,6a00711300000000060337af,https://www.xiaohongshu.com/explore/6a00711300000000060337af?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-sRFfD-Tu7GdS6dpTHjwptRQ=&xsec_source=pc_wind_export,区区 300 来块够我吃一个月减脂餐了,0.00,4,0.0%,0.0%,0,0.0,0.0,0.0,0.0,4,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a008b820000000007022b66,https://www.xiaohongshu.com/explore/6a008b820000000007022b66?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-scju8MwXdymUfYczmRvAG9o=&xsec_source=pc_wind_export,300 多就能搞定 1 个多月的减脂餐，超划算,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,16.67%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a009be80000000006037bfd,https://www.xiaohongshu.com/explore/6a009be80000000006037bfd?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-saWLK9NoRLStM4fCWae49pw=&xsec_source=pc_wind_export,谁还去日料店啊，一整条才 300 来块,0.00,8,0.0%,0.0%,0,0.0,0.0,0.0,0.0,8,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a01314900000000070251ff,https://www.xiaohongshu.com/explore/6a01314900000000070251ff?xsec_token=WBDKD46_DUTJ9vYh-kCNnexCO0vJmXbXXT2KGjWTl4wOM=&xsec_source=pc_wind_export,100多直接囤够了我一周的减脂餐,0.80,9,11.11%,0.0%,1,0.0,0.8,88.89,0.8,9,1,11.11%,0.8,88.89,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,44.44%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a01813300000000070126cc,https://www.xiaohongshu.com/explore/6a01813300000000070126cc?xsec_token=WBDKD46_DUTJ9vYh-kCNnexOMDUalemQNg9L2wDzZL8nM=&xsec_source=pc_wind_export,69元5袋虾仁，一袋一顿真的很适合减脂期,0.58,5,40.0%,0.0%,2,0.0,0.29,116.0,0.58,5,2,40.0%,0.29,116.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,2,0.58,40.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-02,6a02e0e5000000000702ed78,https://www.xiaohongshu.com/explore/6a02e0e5000000000702ed78?xsec_token=WBySaZkgFYdqOm1e60l_7Q-17yR-uibRo978rKgks2_Xg=&xsec_source=pc_wind_export,100多直接囤够了我一周的管理餐,1.95,25,8.0%,0.0%,2,0.0,0.98,78.0,1.95,25,2,8.0%,0.98,78.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.14,12.0%,50.0%,7.08%,0.0%,0,0.0,0.0
2026-06-02,6a02f2700000000008032c9a,https://www.xiaohongshu.com/explore/6a02f2700000000008032c9a?xsec_token=WBySaZkgFYdqOm1e60l_7Q-yExzsAppFQZpe7liijQGZI=&xsec_source=pc_wind_export,区区300块承包了我半个多月的减脂餐,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a02f4d1000000003501fb4d,https://www.xiaohongshu.com/explore/6a02f4d1000000003501fb4d?xsec_token=WBySaZkgFYdqOm1e60l_7Q-_QUnhHqqHh4yxdreCD7XaY=&xsec_source=pc_wind_export,现在年轻人，严重低估了69的购买力！,0.01,8,12.5%,0.0%,1,0.0,0.01,1.25,0.01,8,1,12.5%,0.01,1.25,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,37.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a02f7380000000006030f12,https://www.xiaohongshu.com/explore/6a02f7380000000006030f12?xsec_token=WBySaZkgFYdqOm1e60l_7Q-5PHrmbUb-LkardStITdq6k=&xsec_source=pc_wind_export,某姆的品质pxx的价格！,8.87,308,5.52%,0.0%,17,0.0,0.52,28.8,8.87,308,17,5.52%,0.52,28.8,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,101,8,5.96,32.79%,47.06%,67.19%,0.0%,0,0.0,0.0
2026-06-02,6a0486c700000000080030dc,https://www.xiaohongshu.com/explore/6a0486c700000000080030dc?xsec_token=WBt7rSgEElfH_1F3aAGvx6KkKeSxXZ5tor-qrfRNY1VkE=&xsec_source=pc_wind_export,超市三文鱼看着精致，但整条分装真的更划算,0.16,54,5.56%,0.0%,3,0.0,0.05,2.96,0.16,54,3,5.56%,0.05,2.96,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,7.41%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a0497a3000000000603390d,https://www.xiaohongshu.com/explore/6a0497a3000000000603390d?xsec_token=WBt7rSgEElfH_1F3aAGvx6KmoMpvDiJwllNacppzWWSzs=&xsec_source=pc_wind_export,整条三文鱼8斤限时折扣！快冲吧,0.09,26,7.69%,0.0%,2,0.0,0.05,3.46,0.09,26,2,7.69%,0.05,3.46,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,11.54%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a057512000000000702fc66,https://www.xiaohongshu.com/explore/6a057512000000000702fc66?xsec_token=WBnb0V4DlrNrvUl81VwNXc6rXqhSvyeT7T_B6TVn2idVs=&xsec_source=pc_wind_export,和老爸商量了，推出一人食小包装三文鱼,0.00,21,0.0%,0.0%,0,0.0,0.0,0.0,0.0,21,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,9.52%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a058fd400000000070214cd,https://www.xiaohongshu.com/explore/6a058fd400000000070214cd?xsec_token=WBnb0V4DlrNrvUl81VwNXc6vG1qqzW1wwUCmGsy4obaDQ=&xsec_source=pc_wind_export,凭一己之力带动整个办公室自制减脂餐,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a05c7e60000000008025525,https://www.xiaohongshu.com/explore/6a05c7e60000000008025525?xsec_token=WBnb0V4DlrNrvUl81VwNXc6ng5eU5xXYDuYAUJnWlzBWc=&xsec_source=pc_wind_export,三文鱼扒 1000g 限时直降！,3.98,80,7.5%,0.0%,6,0.0,0.66,49.75,3.98,80,6,7.5%,0.66,49.75,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,4,2.32,26.25%,66.67%,58.31%,0.0%,0,0.0,0.0
2026-06-02,6a07df2a0000000008003f03,https://www.xiaohongshu.com/explore/6a07df2a0000000008003f03?xsec_token=WBjvHi-3NfZN4yO2uim0nd0jsgoAm8YmVGUVdYJKRvpRc=&xsec_source=pc_wind_export,年轻人已经对100块钱的购买力没概念了...,3.06,200,13.5%,0.0%,27,0.0,0.11,15.3,3.06,200,27,13.5%,0.11,15.3,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,47,9,1.65,23.5%,33.33%,53.92%,0.0%,0,0.0,0.0
2026-06-02,6a0828fd0000000007011179,https://www.xiaohongshu.com/explore/6a0828fd0000000007011179?xsec_token=WB7404GBEU4WM5h2jCjrXPPPxnhkFTua_DUw9cwJTs_rg=&xsec_source=pc_wind_export,300多整条三文鱼，装了我整个冰箱,0.03,16,6.25%,0.0%,1,0.0,0.03,1.88,0.03,16,1,6.25%,0.03,1.88,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a0833f200000000080001ac,https://www.xiaohongshu.com/explore/6a0833f200000000080001ac?xsec_token=WB7404GBEU4WM5h2jCjrXPPEq6GNJFHLgp9HbGxRpRPGo=&xsec_source=pc_wind_export,和老爸商量了推出减脂三文鱼小包装,4.01,113,7.08%,0.0%,8,0.0,0.5,35.49,4.01,113,8,7.08%,0.5,35.49,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,0,0.0,15.93%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a08835a0000000008033581,https://www.xiaohongshu.com/explore/6a08835a0000000008033581?xsec_token=WB7404GBEU4WM5h2jCjrXPPEijU_ofHO_IovVG7g1CVO8=&xsec_source=pc_wind_export,给孩子补充营养首选，三文鱼是唯一真神,0.10,44,6.82%,0.0%,3,0.0,0.03,2.27,0.1,44,3,6.82%,0.03,2.27,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,1,0.01,13.64%,33.33%,10.1%,0.0%,0,0.0,0.0
2026-06-02,6a089376000000000803fe12,https://www.xiaohongshu.com/explore/6a089376000000000803fe12?xsec_token=WB7404GBEU4WM5h2jCjrXPPM_x92HO5dtGnxn3bFBVGzM=&xsec_source=pc_wind_export,我将放弃牛排转入三文鱼大家族,0.00,24,0.0%,0.0%,0,0.0,0.0,0.0,0.0,24,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-02,6a0ab2990000000008024a34,https://www.xiaohongshu.com/explore/6a0ab2990000000008024a34?xsec_token=WB1lg-HsX1phnQPRPGvSXxx4P8tj7vBC9j5cdt1_XFzN0=&xsec_source=pc_wind_export,坚持吃三文鱼后，才懂它为什么没平替,0.01,6,16.67%,0.0%,1,0.0,0.01,1.67,0.01,6,1,16.67%,0.01,1.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.01,50.0%,100.0%,100.0%,0.0%,0,0.0,0.0
